	x
7c75486fc5e782ca470684f0ca0c5fdf	0.428143404278761
6f45cb444b900662dd709427d26a3474	0.333170135915476
a2bd7a5d5782de5a0e1b9a8d05ee5f2e	0.319656657328827
3a54cc826b4ccaca64904b55a29ebdc3	0.214110729395246
eafa9b149131c4ff3c6e2a7d914efd3f	0.329876800921125
368b64a2d1b2f5a196c5cbc46c1a889e	0.329876800921125
2f36eaf4bfc98bcadd246e0b72388415	0.254935205287379
f61de8344a374364daa477349e937749	0.214110729395246
61fd0df401cbb3ab9ad76408f2a306a8	0.124938753609293
b4d38283191a33c14a9220b3a0317891	0.329876800921125
1e484ee7495eff7097256083f59550c7	0.329876800921125
40a85c29f152958ce896fbeb6bd96b7e	0.329876800921125
665637880a3b75c1d8d813c0bfed3188	0.329876800921125
320492e8d7582451f59258c5be017299	0.329876800921125
715b97b31bfe304e76d3b7be2454ca20	0.713034618903382
9a985b4e4976e5c0dc95bf6beff2fd7b	0.329876800921125
2f85b494f5658d64bf04ffed1a05ba6a	0.201172463081428
5ecf5e3a5346bf0ee30e3c37f99853f9	0.348602700436786
197a2da24de330514209e1648a8a8bde	0.333170135915476
bf96208dbde530d7b9ed0e80d4e1b8be	0.372271821949283
16a3d35db7266316c0c558f93660cf42	0.333170135915476
c5a51aa1b7be47fb8208706cf3f71539	0.329876800921125
17fef7e0ad68f9b6c8809f459939e144	0.329876800921125
39d9e05efb13bb6cbb67cb3b6c673f24	0.333170135915476
14ca0b1f1bf022bb4cb351bb81b3434e	0.329876800921125
7025ef8bc0004af762eb2690fba0066e	0.329876800921125
880a52364fbf1efa95ea31610dfdc355	0.329876800921125
bec41cd6e1b5b61eb56d50c0b1820df1	0.329876800921125
d8cc9ad812fa9e885cd911d1985aee01	0.329876800921125
f971543faf1e3d388f168c9a11b5b0db	0.329876800921125
e04d6c081f15cc99b7baa2cdb0aea469	0.329876800921125
27c3334159450eb530ad4d5038a4479e	0.329876800921125
7d52ac5186b4aae394a849310f2d9696	0.329876800921125
00fc529bbf50e51da28db58a96a412f6	0.329876800921125
24c9f643cb954dfe45e9ebe816b08cd3	0.329876800921125
d3a23b9596d992fe8dbe2100cb2d294d	0.329876800921125
70a04af455b926eca85d6eaff1e55b7a	0.321148054595526
5cc85128d103ef423d341ce1f423bbc1	0.328294582406234
59d4294cb16240dd9b2d8510f9244281	0.333170135915476
2dc2bf0d7ad77571d9938da36ed48173	0.333170135915476
0ca2ab3f9c8d6e64376c4596214b85d0	0.333170135915476
ec6253c7f3d42b0e56ff883e607dbc5c	0.333170135915476
7cc57dd69e162b78fc050bcb062e903c	0.333170135915476
04f6bd6ca959fc895effba389e83d465	0.329876800921125
26dd0bba70014d2289269fe492546e30	0.518312689166573
81c2a0025909f64376ec3e984a4b2faf	0.329876800921125
a7a92e714a9438200a2b567bd2f7c001	0.184520920646727
61b1ef09f91445cf1d6bff05afaa9540	0.329876800921125
439522b630fdd6a840efdde1c07d60ad	0.329876800921125
8d8dfc3447eb86c6020bd8aa95552cb3	0.329876800921125
884f6fb7eba2a2df2b928329d03dafee	0.329876800921125
af130e45457d33112159066964ac0197	0.329876800921125
4bdd501cc61750fa0aaffa584a32106d	0.329876800921125
c6a559bc839cad4bee9a56fc6906297e	0.329876800921125
bdf196996131af1ac43d6eed1e4391e4	0.329876800921125
7b557c1e5f4fc59316123b94440c694a	0.329876800921125
e8f6da014aa6a0dc9afe44c31397b253	0.329876800921125
94109ebf8eac17772dd40cd622b1076d	0.329876800921125
8c9791ce93c974528fd51582daa751c1	0.329876800921125
5395a67be2653ebf2d4549153d47c67e	0.329876800921125
bde0911d1ff82ff8595544f164a5fb59	0.329876800921125
db95d401867e2e4cccc2cf9ecea00ca6	0.329876800921125
9bb93cb8266c89c4c50313af90dc333a	0.329876800921125
68d11a987309e60f13e089b24e3079f0	0.329876800921125
7b12dae9cdca6caebd9cb5526a0211b0	0.329876800921125
6a5adc84cf3b3515df4dee18d07eda47	0.329876800921125
81753d380e32783069759e9a104510b6	0.329876800921125
aa0fe0616595557e4436865d677e0e94	0.329876800921125
feab3d74f4f6904b31e0aee7f471e488	0.329876800921125
cf1d18d69addfbc4b9bdc1e52e120e33	0.333170135915476
b59f1f52835b92d47c489f5a490f507e	0.311895502815806
23eab702329b6bc80eb44b0543fb2424	0.329876800921125
3379239b27ed3bb2856797090d4ba8c4	0.333170135915476
96cb13df2a88b0c83d86e8e18b0b957a	0.333170135915476
328de8b25e4285b971fbdcd9e3162bf3	0.333170135915476
1a80b0e637b98f565e0f35e700685cdd	0.333170135915476
a619529eaf8b18c03fabba4cf31ff1a8	0.333170135915476
f129764c0b6a2c09a814c82ddd0ccb2d	0.333170135915476
9fb9b083ae60704517ab8b89006d0d1a	0.333170135915476
d7ec939060d1879be692b2abaa9a4a8a	0.333170135915476
55959183935818f5bea8671bd086db51	0.333170135915476
68cf354ea78bca54bb911c7b0ec7fee1	0.333170135915476
7ae214b8b197f9e8f657e215964e3685	0.333170135915476
dac8893c2fe5db104ec861e1a2c67c1f	0.333170135915476
bf3682453f08c57cfa4ecf68cb6bb209	0.333170135915476
f724c1400ac4c9beaba96cb33affb5a4	0.333170135915476
94571878aed5fce0bcdd337681c7f8a0	0.333170135915476
b81c4cd684d13b48d88c4dd1b539dfab	0.333170135915476
30caec51b93d879f91c7891f347538f8	0.333170135915476
4db10a7fd38e5f82ea9f0945569f8f59	0.333170135915476
e7bace948e3b94ee8c03d24e461d7c36	0.333170135915476
23e71c9d499284acc22608925f4288c5	0.333170135915476
c2a40bb606b028a8365242a2e9ec6a90	0.333170135915476
dc12e84f032627f19a33b72ce196514f	0.333170135915476
a76b19ab801c6c0339d2a484766a856f	0.333170135915476
b560c453a4d5d027bf77b22a3117e002	0.333170135915476
add35db3af2927c8bbd661a8f9d2c413	0.333170135915476
2f8176eeaa9ee380906002a44ed4debd	0.333170135915476
cf0a0439584225126e36bed305c7f3ca	0.333170135915476
4719e5681ac07ff082171c7af5e0f686	0.329876800921125
bc1e4af2904a4e8363cb88404d6654dc	0.333170135915476
0fdc999e94ed8f297d824d4b728b1cfa	0.333170135915476
0f27eb4234855894c476d9d5cd58bbd1	0.333170135915476
